smiles,score
Cc1ccccc1CC[C@@H]1CCCN(C(=O)c2n[nH]cc2Cl)C1,-8.3
COCCCN(Cc1cccc(OC)c1)C(=O)Nc1cccc(F)c1C,-6.7
C[N@H+](CC(=O)NCCc1nc(C2CC2)no1)Cc1ccccn1,-6.3
CCn1nc(C)c([C@@H](C)NC(=O)Cc2n[nH]c(=O)[nH]2)c1C,-6.5
CC(=O)Nc1cc(C[NH2+]Cc2ccc3c(c2)OCCO3)cc(C(=O)N2CCCC2)c1,-8.2
COCCc1noc(CNC(=O)[C@@H]2COc3ccccc3C2)n1,-6.8
Cc1ccc(N2CCC[C@@H](c3n[nH]c(=O)n3-c3ccccc3)C2)nn1,-7.6
Cc1cc(N2CC[C@@]3(CCCN(CC4CCCCC4)C3=O)C2)nc2ccccc12,-10.0
Cc1nc(CC2CCN(C(=O)c3cc(CC(C)C)nn3C)CC2)no1,-7.5
Cc1cc(-c2nnc3n2C[C@](C)(C2CC2)C3)n(C)n1,-7.1
COc1ccnc(C(=O)Nc2nnc(CC[NH+](C)C)s2)c1,-5.8
[NH3+]CCn1cc(C(=O)NCc2cccnc2Oc2cccc(C(F)(F)F)c2)nn1,-7.5
CC[C@H](CO)[N@@H+](Cc1ccc(NC(C)=O)cc1)Cc1cccs1,-6.3
Cc1nc[nH]c1C(=O)N1CCC(Oc2cccc(F)c2)(C(=O)[O-])CC1,-7.9
Cc1cccn2c(CC(=O)N3C[C@@H]4COC[C@H](C3)N(C)C4=O)cnc12,-7.8
C[C@H]1CCCC[N@H+]1C1CN(C(=O)c2cc(-n3cnnn3)[nH]n2)C1,-7.3
O=C(c1ccc2c(c1)OCCO2)N1CCc2[nH]nc(-c3ccccc3F)c2C1,-9.0
CC(C)c1nc(-c2ccnnc2)n(-c2ccc(Cl)cc2)n1,-7.3
CC(=O)N[C@@H](C(=O)NCc1ccc2sccc2c1)C(C)C,-6.6
O=C(c1c[nH]nc1-c1cccc(F)c1)N1CCOC[C@H](O)C1,-7.1
O=C1CC[C@@](CCC(=O)N2CC[C@H](c3ccccc3Cl)C2)(Cc2ccc3ccccc3c2)N1,-8.7
COc1cc(-c2nc(CC(N)=O)nn2CC(C)(C)O)ccc1C,-7.3
C[C@@]1(Cc2ccc3c(c2)OCO3)CCCN(C(=O)CCc2csc(N)n2)C1,-7.7
C[NH+](C)Cc1ccc(Cn2ccnc2-c2ccsc2)cc1,-6.1
O=C(NCCc1cn[nH]c1)c1cccc2cnccc12,-6.9
COc1ccc(NC(=O)c2csc(C[NH+](C)C)n2)c2nonc12,-6.8
C=CCC(C)(C)c1nc2c(cnn2CC2CC2)[nH]1,-6.2
O=S(=O)(NC[C@H]1CCCN(c2ncccn2)C1)c1cccc(-c2ccncc2)c1,-8.3
COc1cccc([C@H]2CN(c3ncccn3)Cc3[nH]cnc32)c1,-8.0
O=C(CSCC1CC1)N[C@@H]1CCN(C(=O)c2ccccc2)C[C@H]1O,-6.3
CNC(=O)CN1C(=O)N(Cc2ccccc2)C2(CCN(c3ncncc3F)CC2)C1=O,-8.6
COc1nccnc1N1C[C@@H](C(=O)[O-])[C@H](C(C)C)C1,-5.8
O=C(CSCC1CC1)NCc1noc(-c2c(F)cccc2F)n1,-6.6
O=C([O-])c1n[nH]cc1C[N@@H+]1CC[C@H]1c1ccc(F)cc1,-6.6
CO[C@]1(C(=O)NCCNS(C)(=O)=O)CC[N@@H+](CCCc2ccccc2)CC1,-6.8
C[C@@H](NC(=O)Cn1ncc2ccccc2c1=O)c1cn2ccsc2n1,-7.3
O=C(N[C@H]1C[C@H]2C(=O)N[C@H](Cc3ccc(O)cc3)C(=O)N2C1)c1ccc2ccccc2c1,-9.4
COCCn1cc(C(=O)NC[C@H]2C[C@@H]3C=C[C@H]2C3)c(=O)c(C(=O)NC2CCCCCCC2)c1,-7.9
CC(C)(C)c1nc2c(c(=O)[nH]1)CC[C@]21CC[N@H+](Cc2cnsc2)CC1,-7.8
CC(=O)N1C[C@H]2CN(C(=O)c3cncc(O)c3)C[C@H]2[C@@H]1c1ccccc1C,-8.5
COc1ccc(C[NH+]2CCCC2)cc1Oc1cccc(C(C)=O)c1,-6.9
O=C(CC(F)(F)F)N1CC[C@@]2(CCCN(Cc3cccnc3)C2=O)C1,-7.2
CC(=O)N1C[C@H]2C[C@@H](C1)[C@H](C(=O)N1CCC(CO)CC1)n1c2cccc1=O,-8.6
COc1ccc(Cl)cc1-n1nc(C2CC2)nc1[C@H](C)n1cncn1,-7.3
COC(=O)c1ccc(N2C[C@@H]3COC[C@H](C2)N(C)C3=O)nc1,-6.8
O=C1CCN(C(=O)c2cccc3ccccc23)CCN1CC[NH+]1CCCC1,-8.2
C[NH+](C)C[C@H]1[C@H]2C[N@@H+](Cc3cnn(-c4ccc(F)cc4)c3)C[C@]23CC[C@H]1O3,-7.8
O=C(c1ccc(C[NH2+]C2CCN(c3ccc4c(c3)CCC4)CC2)cc1)N1CCCC1,-8.7
O=C(c1cc(C2CC2)n[nH]1)N1CCC([C@H](O)c2cccs2)CC1,-7.2
CCC[C@@]1(CO)C[N@H+](Cc2cccc(Cn3cccn3)c2)CC[C@@H]1O,-6.8
CC1(C)[C@H]2CC=C(CCNC(=O)CCCn3cccn3)[C@@H]1C2,-6.2
Cc1noc(C)c1CN1CC2(CCN(C(=O)CCc3cnccn3)CC2)OCCC1=O,-8.1
O=C(c1cccn1C1CC1)N1CC[C@@]23O[C@@H](c4ccccc4)CN2C(=O)C[C@@H]13,-8.3
O=C(Cc1cc[nH]n1)N1CC[C@H]2[C@@H]1CC(=O)N2C1Cc2ccccc2C1,-8.4
O=C(CCC1CCN(C(=O)c2ccco2)CC1)NCc1ccc(F)cc1,-7.9
CCc1nn(C)c(NC(=O)NCCc2csc(-c3ncccn3)n2)c1CC,-7.5
Cc1cccc([C@@H](NC(=O)CCCc2nc(-c3cccnc3)no2)C2CC2)n1,-7.2
CCn1cc(C(=O)N2CC[C@@]3(C2)C(=O)N(CC(N)=O)c2ccccc23)cn1,-7.9
CCc1c(C)nn(CCNC(=O)Nc2c(C)nn(C(C)C)c2C)c1C,-6.8
COc1ccccc1CN(CCc1ccc(F)cc1)C(=O)c1ccc(CO)o1,-7.0
O=S(=O)(CCOc1ccccc1)N1CC[NH2+]CC1,-5.4
C[N@@H+](Cc1ccc(-c2ncccc2C(N)=O)cc1)Cc1cscn1,-6.8
Cc1cccc(C[N@@H+](C)Cc2nnc(SCc3ccccc3Cl)n2C)n1,-6.7
Cc1c(S(=O)(=O)NCc2cncn2C2CC2)cnn1C,-5.8
Cc1nnc(SCC(=O)NCc2ccccc2-n2cccn2)s1,-6.7
Cc1cnn(CC2CCN(C(=O)C3CCN(C(=O)C4CC4)CC3)CC2)c1,-7.5
O=C1c2cccnc2CN1CCCn1ccc2ccccc21,-7.3
Cc1cc(C(=O)N[C@@H]2CO[C@H]3[C@@H]2OC[C@H]3O)c2cccc(C)c2n1,-8.0
CSc1nc(N)cc(N2CCCN(C(=O)c3cccs3)CC2)n1,-6.9
COc1ccc(-c2nccn2C2CCS(=O)(=O)CC2)cc1C[NH+]1CCCC1,-7.3
COc1cccc(Cn2nc(C(=O)N3CCC[C@H](O)C3)c3c2CC[N@@H+](Cc2ccoc2)C3)c1,-8.3
CCc1c(C(=O)NCCc2ccc(F)cc2)c(=O)cc(C)n1CC[NH+]1CCCCC1,-7.3
CCn1nc(C)c(CCNC(=O)c2ccc3oc(C)cc3c2)c1C,-7.6
CC(=O)N[C@@H]1[C@@H]([NH2+]C2CCN(c3cccc(Cl)c3)CC2)[C@H]2CCO[C@H]21,-8.4
O=C(Cc1cccs1)N1C[C@H]2OC(=O)N(CCC[NH+]3CCOCC3)[C@H]2C1,-6.5
Nc1nnc(SCc2nc(Cc3ccccc3)n[nH]2)s1,-6.3
COCCC[C@@]1(C(=O)[O-])CCC[N@H+](Cc2ccc(Cl)c(F)c2)C1,-6.3
Cn1c(C[N@H+]2C[C@H](c3ccncc3)C2)nnc1[C@H]1C[C@@H]([NH3+])C1,-6.7
CO[C@H](C)c1cccc(-c2nc(C(F)(F)F)nn2C)c1,-7.1
CC(C)=CCC[C@H](C)[NH2+]C[C@H]1CCCC[C@H]1O,-5.6
COc1cccc(C(=O)N2CCN(C(=O)[C@H]3CCc4ccccc43)CC2)c1,-9.0
CC(C)n1cc(NC(=O)Cn2cc(-c3ccccc3N)cn2)nn1,-7.4
COc1cccc([C@H]2CCCN2C(=O)CCc2cc(Cl)no2)c1,-7.3
C[C@H](Cn1cccn1)C(=O)N(C)Cc1cc[nH]n1,-5.1
CC(=O)N1CCOc2ccc(S(=O)(=O)N3C[C@@H]4COC[C@H](C3)[N@H+](C)C4)cc21,-8.1
[NH3+][C@H]1CN(C(=O)CCc2ccccn2)C[C@@H]1c1ccccc1,-7.0
O=C(COc1cccnc1)N1CCC(c2nnc3n2CCCCC3)CC1,-8.2
COc1ccc(CC(=O)NC[C@H]2CCC[N@@H+](Cc3ccc(C4CCCC4)s3)C2)cc1,-8.1
CC(=O)OCc1c(C)cc(C)c(C[N@@H+](C)[C@H](C)c2ccon2)c1C,-6.9
NS(=O)(=O)CCCC(=O)N1CCC(CCc2ccccc2)CC1,-6.8
Nc1nc(C(=O)N(CCO)Cc2ncc[nH]2)cs1,-5.0
c1coc(-c2nccn2[C@@H]2CCSC2)c1,-5.3
COc1cc(C(=O)N2CC[C@@]3(CO)CCC[N@H+](C)[C@@H]3C2)ccc1OC(C)C,-7.3
Cc1noc(C)c1C[N@H+]1CC[C@]2(CC1)C[C@](C)(O)[C@@H](NC(=O)C1CCC1)CO2,-8.6
c1ccc(C[N@@H+]2CCC[C@@H](Nc3cnc4ccccc4n3)C2)nc1,-7.3
COc1ccc(NC2(C(=O)NC[C@@H]3CC(=O)N(C)C3)CCCC2)cc1,-7.4
NC(=O)COc1cccc(C(=O)N2C[C@@H]3CC[C@H](C2)[N@@H+](Cc2ccccc2)C3)c1,-8.4
CC(C)[C@H]1c2nc(-c3ccccc3)nn2CCN1C(=O)c1n[nH]c2c1CCC2,-8.8
CC1(C)CN(c2cc(C3CC3)ncn2)C[C@]1(C)O,-6.7
CS(=O)(=O)CC(=O)NCC[N@@H+]1CCC[C@H](c2ccccc2)C1,-6.7
C[C@@H]1CN(C(=O)c2nnc3n2CCCCC3)C[C@@]1(O)C1CCC1,-7.5
CCS(=O)(=O)N1CCC2(CC1)C[N@@H+](Cc1ccc(N(C)C)nc1)CCO2,-7.0
Nc1ncnc2[nH]nc(/C=C/C3CCCCC3)c12,-6.6
O=C(c1cccc(N2CCOCC2)c1)N1CCN(c2cnccn2)CC1,-7.9
CCc1cn[nH]c1C1CCN(C(=O)c2cc(O)c3cccc(F)c3n2)CC1,-9.0
CCS(=O)(=O)NC[C@@H](C)[N@H+]1C[C@@H](Oc2cccc(Cl)c2)C1,-6.0
Cc1cc(C)nc(CN(C)C(=O)NCCCN2CCCC2=O)c1,-6.5
COc1ccc(CCCNC(=O)C[C@@H]2CCCN(c3nc4ncccc4o3)C2)cc1,-7.8
O=C(NCc1ccc2nonc2c1)c1ccc2cc[nH]c2c1,-8.3
COCCOCC(=O)N1CCN(c2ccc(OC)cc2)C(=O)C1,-5.7
CC[N@@H+]1CCc2[nH]cnc2C12CCN(C(=O)c1cc(=O)c(OC)co1)CC2,-8.2
CCc1ccc(C(=O)N2CC[C@@]3(CCCN(CCOC)C3=O)C2)[nH]1,-6.9
COc1ccccc1NC(=O)CC[N@@H+]1CCC[C@@H]1c1nc(C)n[nH]1,-6.7
CCc1cc(N2CCN(S(=O)(=O)c3ccc(OC)c(Cl)c3)CC2)ncn1,-7.7
O=C(NCCc1ccccc1)[C@H]1CC[N@@H+](Cc2cncn2C2CC2)CC1,-6.9
O=C([C@H]1COCCO1)N1CCC(O)(c2cccc(C(F)(F)F)c2)CC1,-8.1
Cc1nn(CC(=O)Nc2ccnn2[C@@H](C)C(C)C)c(C)c1Cl,-7.0
Nc1nnnn1CC(=O)N(Cc1ccc2[nH]ccc2c1)C1CC1,-7.2
CC[C@@H](Cn1ccnc1)NS(=O)(=O)c1ccccc1C(F)(F)F,-7.2
Cc1cc2[nH]cc(C(=O)N3CCC[C@H](CCc4ccccc4C)C3)c(=O)n2n1,-9.0
O=C(Cc1ccccc1)NCc1nnc2n1CC[N@H+](Cc1ccc(-c3ccccc3Cl)o1)CC2,-8.0
CC(C)c1csc(C(=O)N2CC[C@]3(CN(C)C(=O)O3)C2)n1,-6.8
COCc1ccc(C(=O)N2CCC[C@H]([N@@H+](C)CCc3ccc(OC)c(OC)c3)C2)o1,-6.8
O=C([O-])[C@]12CCOC[C@H]1CN(c1ccnc3c(C(F)(F)F)cccc13)C2,-8.2
Cc1ccc2c(C(=O)N(Cc3c(C)nn(C)c3C)CC(C)C)cnn2c1,-7.7
Cc1noc(-c2ccc(N3CCC(NS(C)(=O)=O)CC3)nc2)n1,-7.2
CC[C@H](Cn1ccnc1)NC(=O)c1sc2ncn(C)c(=O)c2c1C,-6.7
O=C1CCCCN1CCC(=O)N1CC[C@@H](O)[C@](Cc2cccc(F)c2)(C(=O)[O-])C1,-7.6
O=C(NCCNc1cccnc1)c1cc(-c2ccccc2)on1,-6.9
Cc1n[nH]c(C)c1CCN(C)C(=O)c1ccc2ccccc2c1,-8.0
COCCOCC[N@@H+]1C[C@@H](Cc2cc(C)no2)[C@H](O)C1,-5.1
O=C(NCCOc1ccccc1)[C@@H]1C[C@H]2CCN(c3ncc(Cl)cc3F)C[C@H]21,-7.3
O=C(c1ccccn1)N1C[C@@H]2CC[C@H](C1)N(C(=O)Cn1ccccc1=O)C2,-8.6
CC(C)(O)CC[N@H+]1C[C@@H](c2ccccc2)O[C@@H](C(C)(C)C)C1,-7.0
O[C@@H]1CCCN(c2ccnc(Nc3cccc(-c4cscn4)c3)n2)C1,-7.3
O=C(c1cccc(-c2ccc(N3CCCCCC3)nn2)c1)N1CCC[NH2+]CC1,-8.6
Cc1noc(C)c1CCCn1cnc(-c2ccccc2)c1C1CCCC1,-7.9
COc1ccc2oc(CNC(=O)[C@H](C)n3ccnc3C(C)C)nc2c1,-6.8
Cc1nnc(-c2ccc(NC(=O)c3ccc(CCC(C)(C)O)cc3)cc2)[nH]1,-7.8
Fc1cccc(C[N@H+]2CC[N@H+](C[C@@H]3CCC[NH2+]C3)CC2)c1,-6.9
O=C1CC[C@H](C(=O)N2CCCN(C(=O)NCc3cccc(F)c3)CC2)N1,-7.8
Cn1nc(C(=O)N2CCc3nc(Cc4ccccc4)nn3CC2)[nH]c1=O,-8.5
CN(C)C(=O)CCNC(=O)N(C)CC[C@H](O)c1ccccc1,-5.9
Cc1cc(N[C@@H]2C[C@@H](C(=O)[O-])[N@H+](C)C2)nc(N2CCCCC2)n1,-6.8
COCC1CCN(S(=O)(=O)N(CCO)Cc2ccc(F)cc2)CC1,-6.6
COc1ccc([C@H]2NC(=O)CO[C@@H]2C(=O)NCCc2nccn2C)cc1OC,-6.9
O=C(NCC[NH+]1CCN(c2ncccn2)CC1)c1cc2ccccc2oc1=O,-8.3
COCC[C@@]1(CO)CCCN(C(=O)Cc2cccc(C)c2)C1,-6.3
CC(C)[C@H]1NC(=O)[C@H]2C[N@@H+](Cc3cnn(-c4cccc(Cl)c4)c3)CCN2C1=O,-8.1
CNC(=O)c1noc(-c2nc3c([nH]2)C[C@@H](c2cccc(OC)c2)CNC3=O)n1,-8.7
CCCCc1nc(C[N@H+]2C[C@H]3CC[C@@H]2CN(C(=O)c2ccncc2)C3)c[nH]1,-7.4
Cc1cc(C)c2c(N(C)C[C@@H]3CC(=O)N(C4CCCC4)C3)ncnc2n1,-8.0
CN(Cc1cc(-c2cccnc2)no1)C(=O)CSc1nc(N)n[nH]1,-5.8
COc1cccnc1C[N@@H+]1C[C@H]2C[C@@H](C1)[C@H](Cc1cccc(F)c1)N1C(=O)CCC[C@@H]21,-8.8
CSc1cccc(CN(C)C(=O)NCC2(COc3ccccc3)CC2)c1,-6.4
CCc1cc(CN(C)c2nc(C)c(C)c(C)n2)on1,-6.7
Cc1ccc(F)cc1CC(=O)N1CCC(c2nccn2Cc2cccnc2)CC1,-9.0
COc1cccc(CC[C@H]2CCCN(C(=O)c3csc(C)n3)C2)c1,-7.0
O=C(Cc1ccncc1)N1CCC([C@@H](O)CCc2ccccc2)CC1,-7.5
CC(C)c1cncnc1NCC[C@@H]1CN(c2cnn(C)c(=O)c2)CCO1,-7.3
C[C@H](c1ccc(-c2nc(N3CCOCC3)n(C)n2)cc1)[NH+]1CCCC1,-7.6
C[NH+]1CCN(C(=O)c2ccnc(-c3ccc(C(C)(C)C#N)cc3)c2)CC1,-8.1
Cn1cc(-c2ccc(SCC(N)=O)cc2)cn1,-5.8
O=C([O-])Cc1cc(C2CCN(C(=O)c3[nH]cnc3-c3ccccc3)CC2)[nH]n1,-8.2
COc1ccccc1O[C@H]1CC[N@@H+](C[C@H]2COCCN(S(C)(=O)=O)C2)CC1,-7.1
CC[C@]1(C(N)=O)CCCN(C(=O)c2ccccc2-n2cnnc2)C1,-7.0
O=C([O-])[C@]1(Cc2ccc(F)cc2)C[N@@H+](Cc2c[nH]cn2)CC[C@@H]1O,-7.1
CNc1cc([C@H]2C[C@@H](NS(=O)(=O)c3ccc(Cl)s3)C2)nc(N)n1,-6.7
Cc1ccccc1S(=O)(=O)N[C@@H]1C[N@H+]2CCCC[C@@]2(C(=O)NC2CC2)C1,-7.9
Nc1ccc(C(=O)N2C[C@H]3CN(C(=O)c4ccoc4)[C@@H](c4ccccc4)[C@H]3C2)cn1,-8.5
Cc1cccc(C)c1Oc1ncccc1CNC(=O)[C@H]1CC(=O)N(C(C)C)C1,-7.8
O=C(N[C@@H]1COc2ccccc2C1)N1CCN(c2ccc3nccn3n2)CC1,-8.8
Cc1nccn1CC[C@@H]1CCCCN1C(=O)c1cc(C(C)C)no1,-6.4
COc1ccccc1C[NH+]1CCN(c2cc([C@H]3C[C@H](O)C3)nc(C)n2)CC1,-7.8
CN1C(=O)C[C@@H](C(=O)[O-])C12CCN(C(=O)c1ccc(Cl)s1)CC2,-7.3
Cc1ccccc1[C@H]1[C@H]2C[NH2+]C[C@H]2CN1C(=O)c1c(F)cccc1F,-8.8
COCCn1cnnc1CNc1cc(C(C)C)nc2ccnn12,-6.1
CNC(=O)Cc1nc([C@@H]2CCn3nccc3C2)n(-c2ccc3c(c2)CCC3)n1,-9.0
Nc1nnc(CCNC(=O)/C=C/c2ccccc2)s1,-6.2
O=C([C@@H]1CCC(=O)N(C2CC2)C1)N1CCC(Oc2cccc(C(F)(F)F)c2)CC1,-8.7
C/C=C(\C)C[NH2+][C@@H]1CC(=O)N(CCc2ccc(F)cc2)C1,-6.6
Cc1cc(-c2ccccc2C(=O)N(C(C)C)C(C)C)nc(C)c1C(=O)[O-],-7.9
COc1ccc2c(c1)CCc1cnc(-n3ncc(C(=O)N4CCN(C(C)=O)CC4)c3C)nc1-2,-9.7
CCSc1ccc(NC(=O)N2CC[N@H+](CC3CC3)[C@@H](CCO)C2)cc1,-6.5
CCCCN1C[C@@]2(CCCN(C(=O)Cc3c(C)noc3C)C2)CCC1=O,-7.7
N#Cc1cccc(NC(=O)N2CCC3(CCC(=O)N(CC(=O)[O-])C3)CC2)c1,-7.8
Cc1cc(C(=O)N2C[C@@H]3CN(c4ncccc4F)C[C@@H]3[C@H]2c2ccccc2C)no1,-9.1
COCCCNc1ncnc2sc(C(=O)NCCc3ccncc3)c(C)c12,-6.4
Cc1cc2cccc(-c3nc(C4CCOCC4)nn3CCO)c2o1,-7.6
CN(C)S(=O)(=O)N1CC[C@H]2[C@H](CCCN2C(=O)CC2=CCCCC2)C1,-7.2
CC(C)=CCCC(=O)N1CCC[C@]2(CCc3cnc(N(C)C)nc32)C1,-7.5
Cc1cc(CC(=O)N2CC[NH+]([C@H]3CCc4ccccc4C3)CC2)on1,-8.3
Cc1ncccc1-c1nc(Cc2cccc(F)c2)no1,-7.4
CN(Cc1ccccc1)c1ncccc1CNC(=O)c1ccc(O)cn1,-6.9
CN(C(=O)[C@H]1CC[C@@H](O)[C@H](NC(=O)c2cscn2)C1)C1Cc2ccccc2C1,-8.2
O=C1NCCC[C@@]12CCCN2S(=O)(=O)Cc1ccc(Cl)cc1,-7.4
CCCC1(C(=O)[O-])CCN(C(=O)c2cn(C)c(C)cc2=O)CC1,-7.4
Cn1cc(NC(=O)N2CCC[C@H](OCc3cccnc3)C2)nn1,-6.8
CCN(CC)C(=O)C[N@@H+]1CCC[C@H](CCc2ccc(F)cc2)C1,-6.6
Cc1ccc(NC(=O)c2ccccc2)c(NC(=O)CC[C@H]2CCC[N@@H+](C)C2)c1,-8.2
CCCc1noc(C[N@@H+](C)CCn2cncn2)n1,-4.7
Cc1ccc(N2CCC([NH2+]CCc3ncnn3C)CC2)cc1Cl,-7.2
COC(=O)c1cc(N)nc(N2CCCN(S(=O)(=O)N3CCCCC3)CC2)n1,-7.5
COc1cc(-c2ccc(C(=O)N3CCO[C@H](c4cccnc4)C3)cc2)c(N)nc1C,-8.4
O=C([C@@H]1CCC[N@H+](C2CC[NH2+]CC2)C1)N1CCCC1,-6.5
COc1ccccc1[C@]1(CC(=O)N(C)CCc2ccccn2)CC(=O)N(C)C1=O,-7.8
CC[C@@H](C(=O)N1CCC(c2nc3c(C)cccc3[nH]2)CC1)n1cccn1,-8.8
O=C(CC[C@]1(Cc2cccs2)CCC(=O)N1)NCc1csc(-c2ccccc2)n1,-7.7
CCc1ccccc1OCCN1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C,-7.2
CCN(Cc1cnn(CC)c1)C(=O)Nc1ccnn1CC1CCCCC1,-7.1
C[N@H+](Cc1ccc(F)cc1F)Cc1nnc(SCc2ccncc2)n1-c1cccc(Cl)c1,-6.9
O=C(Cc1ccc(C(F)(F)F)cc1)NCCCc1ccccn1,-6.0
COC(=O)c1cc2n(n1)CCCN(C(=O)CCc1[nH]nc(C)c1C)C2,-7.2
O=C(Cc1cccnc1)N1CCC[C@]2(CCC(=O)N(Cc3ccncc3)C2)C1,-8.0
Cc1nsnc1C(=O)N[C@@H](CO)CC(C)C,-5.4
Cc1cccnc1C[N@@H+]1CCCN(c2ncccn2)CC1,-7.1
Cc1ccc2c(c1)c(-c1ccccc1C(N)=O)nn2C,-7.8
Cc1csc2nc(=O)c(-c3ccccc3NC(=O)c3cccc(=O)[nH]3)nn12,-9.2
Cc1ncnc(N2CC[NH+](CCC(=O)NC3CCCCCC3)CC2)c1C,-7.5
Cc1ccc(C[N@H+]2CC[C@@H](C[N@@H+](C)Cc3c(F)ccc(F)c3F)CC2)o1,-7.1
COCC(=O)N1CCC(C(=O)N[C@@H](Cc2ccccc2)[C@H]2C[C@H](O)C2)CC1,-7.5
Cc1cccc(-n2cc(C[N@H+]3CCC[C@]4(CCC(=O)N(CCO)C4)C3)cn2)c1,-8.1
COc1cc(OC)c(C(=O)N2C[C@@H]3C[NH2+]C[C@@H]3[C@H]2c2ccccc2C)cc1OC,-7.6
O=C(NCCc1ccccc1F)N1CCC[C@@]2(CCC(=O)N(C3CC3)C2)C1,-7.8
CC(=O)N1C[C@H]2CN(C(=O)C[N@H+](C)Cc3ccccc3F)C[C@H]2[C@H]1c1ccccc1,-7.9
Cc1ccc(C[N@@H+]2CCCn3nc(CCC(=O)N4CCCC4)cc3C2)o1,-7.6
CCCC[C@@H]1CN(C(=O)c2ccc(F)c(C)c2)C[C@H](C(C)C)O1,-7.3
CSCC[NH+]1CCN(C(=O)c2cc(C)nc3cc(Cl)ccc23)CC1,-7.0
CCOC(=O)C[C@@H]1CCCC[N@H+]1Cc1snnc1C,-5.9
COCc1nc(CCSC)nn1-c1cccc(C)n1,-5.7
CC(C)(O)CCc1cccc(C(=O)N2CCC(c3cc[nH]n3)CC2)c1,-8.1
C[N@@H+](Cc1cc2n(n1)CCCN(C(=O)NC1CCCC1)C2)Cc1ccno1,-7.3
Cc1cc(C(=O)N(C)CC[N@H+]2CC[C@@H](C)CC2)n(C)n1,-5.7
CCn1cc(C[N@H+]2C[C@@](Cc3cccc(OC)c3)(C(=O)N3CCOCC3)C2)cn1,-7.1
Cc1nc(C)c(C(=O)NCC2CCN(C(=O)c3cc(C(C)C)nc(N)n3)CC2)o1,-8.4
O=C(Cn1ccccc1=O)N1CC[NH+]([C@H]2CCc3ccccc3C2)CC1,-8.0
Cc1oc([C@@H](C)NC(=O)c2cc3ccccc3s2)nc1C(=O)N1CCCC1,-8.2
C[C@H](c1ccncn1)N(C)C(=O)/C=C/c1cc(CO)cs1,-6.0
O=C(c1ccc(-c2cc[nH]n2)cc1)N1CC[NH+](C2Cc3ccccc3C2)CC1,-9.2
CC(C)CC[C@H]1[C@H]2C[C@H](CN(C(=O)c3cn4c(n3)CC[NH2+]CC4)C2)[C@@H]2CCCC[N@@H+]21,-8.6
CO[C@@]12CC[C@H](O)C[C@@H]1N(C(=O)c1[nH]c(C)c(C(=O)[O-])c1C)CC2,-7.3
O=C(N[C@H]1COC[C@H]1Cc1ccncc1)c1ccc(N2CCCC2=O)cc1,-7.9
O=C(NCCc1noc(-c2ccccc2)n1)[C@H]1[C@@H]2C[NH2+]C[C@@H](C2)[C@@H]2CCCC(=O)N21,-8.5
CC[C@@H](NC(=O)c1cccc(Cl)c1F)c1nc(C)c[nH]1,-6.8
COc1ccccc1C[N@H+]1CCC[C@@H](CN(CC[NH+](C)C)C(=O)CCSC)C1,-5.9
Cc1ccc([C@@H]2CN(C(=O)c3cccc(C)n3)C[C@H]2NC(=O)C2CC2)cc1,-8.2
Cc1nnc(-c2ccccc2-c2cncc(O)c2)o1,-7.4
Cc1ccc(-c2n[nH]c(N3CCOCC3)n2)cc1F,-7.3
O=C(c1cc(C(F)(F)F)[nH]n1)N1CCO[C@H]2C[C@H](CO)C[C@@H]21,-6.9
Cn1ccnc1C[N@H+]1C[C@@H]2CN(c3cnccn3)C[C@]2(CCc2ccccc2)C1,-7.9
O=C(c1cc(F)cc(-c2cccc(CCO)n2)c1)N1Cc2ccccc2C1,-9.1
Cc1cccc(-c2c[nH]c([C@H]3CC(=O)N(CC(C)C)C3)n2)c1,-7.8
O=C1C[C@H](C(=O)Nc2cscc2S(=O)(=O)c2ccccc2)C2(CCCC2)O1,-7.8
CC(C)NC(=O)[C@@H]1C[C@@H](n2cc(CNS(=O)(=O)N3CCCC3)nn2)C[NH2+]1,-6.9
COc1cccc(CC2(C(=O)N3C[C@H]4CCC[C@H]4C3)CN(c3nncs3)C2)c1,-7.8
COc1cc2c(cc1NC(C)=O)[C@H](c1ccc(-c3ccccc3F)o1)CC(=O)N2,-9.0
CC[N@H+]1CCC[C@H]1CNC(=O)CCC1CCN(C(=O)C2=NNC(=O)CC2)CC1,-7.5
O=C(N[C@H]1COC2(CCCCC2)C1)c1cc2cc(Cl)ccc2[nH]1,-8.5
O=C1NCCc2c1nc(C1CC1)nc2N1CC[C@@H](c2cc[nH]n2)C1,-7.9
O=C([O-])c1ccc(C(=O)N[C@H]2CCc3c[nH]nc3C2)cc1,-7.2
COc1ccc(-n2cnnc2C(c2ccccc2)c2ccccc2)cc1,-8.2
Cc1cc(C(=O)N2CCCN(c3ncccc3F)CC2)no1,-7.3
Cc1cccnc1Cn1ccnc1[C@H]1CC[N@H+](C(C)C)CC1,-6.9
c1ccc(-c2nc([C@@H]3CCn4nccc4C3)n(CCc3cnc[nH]3)n2)nc1,-7.9
CCCn1cc(NC(=O)N(CC)Cc2nnc(CC)o2)nn1,-6.1
COc1ccccc1C(=O)N1CCN(c2cc([C@H]3C[C@@H](O)C3)ncn2)CC1,-8.2
Fc1ccc(-c2cnc3cnccn23)c2ncccc12,-7.6
